Date,Hour,Temperature,Wet Temperature,Dew point Temperature,Relative humidity,wind speed,Wind Direction (Degrees)
30/05/2010,2:00,21.4,19.9,19,86,1.5,110
30/05/2010,5:00,19.9,18.6,17.8,88,2.5,110
30/05/2010,8:00,22.6,20.5,19.2,81,3.5,250
30/05/2010,11:00,23.6,21.3,20.1,81,4,270
30/05/2010,14:00,24.4,22,20.7,80,5,300
30/05/2010,17:00,24,21.7,20.5,81,4,340
30/05/2010,20:00,23,21.1,20.1,84,3.5,350
30/05/2010,23:00,22.6,21.1,20.1,86,2,360
31/05/2010,2:00,21.6,20.2,19.3,87,2.5,110
31/05/2010,5:00,20,18.6,17.8,87,1,120
31/05/2010,8:00,23.3,21.3,20.2,83,1.5,280
31/05/2010,11:00,24.1,22,20.8,82,4,310
31/05/2010,14:00,24.7,22.3,21,80,4.5,340
31/05/2010,17:00,24.2,22.3,21.3,84,5,340
31/05/2010,20:00,23.5,22,21.2,87,3.5,360
31/05/2010,23:00,23.1,21.6,20.8,87,1.5,10
01/06/2010,2:00,22.3,21.1,20.4,89,1,70
01/06/2010,5:00,20.9,19.9,19.4,91,1,140
01/06/2010,8:00,22.9,21.6,20.8,88,3,240
01/06/2010,11:00,24.9,22.9,21.8,83,2,300
01/06/2010,14:00,25.4,23.1,22.1,82,5,340
01/06/2010,17:00,25.8,23.7,22.7,83,5,360
01/06/2010,20:00,25.3,24,23.3,89,3,350
01/06/2010,23:00,24.7,22.1,20.8,79,3,110
02/06/2010,2:00,23.9,22.8,22.3,91,1.5,220
02/06/2010,5:00,23.4,21.9,21.1,87,2.5,150
02/06/2010,8:00,27.6,23.2,20.9,67,2,230
02/06/2010,11:00,26,23.3,21.9,78,4,260
02/06/2010,14:00,26.3,23.3,21.7,76,5.5,320
02/06/2010,17:00,25.9,22.6,20.9,74,5.5,360
02/06/2010,20:00,25.7,23.3,22,80,3.5,360
02/06/2010,23:00,27.1,20,15.4,49,1,340
03/06/2010,2:00,23.4,22.3,21.8,91,2.5,330
03/06/2010,5:00,22.7,20.7,19.5,82,1.5,100
03/06/2010,8:00,24.7,22.3,21,80,3,250
03/06/2010,11:00,25.6,23.2,22.1,81,3.5,300
03/06/2010,14:00,25.7,23.1,21.8,79,5.5,320
03/06/2010,17:00,24,22.1,21.1,84,5.5,330
03/06/2010,20:00,23.4,21.1,19.9,81,4.5,350
03/06/2010,23:00,23.1,21.1,19.8,82,2,360
04/06/2010,2:00,22.6,20.7,19.6,83,2,360
04/06/2010,5:00,21.7,19.9,18.9,84,0.5,50
04/06/2010,8:00,23.5,21,19.6,79,3,310
04/06/2010,11:00,24.2,21.2,19.7,76,5,320
04/06/2010,14:00,24.6,21.4,19.6,74,5.5,330
04/06/2010,17:00,24,21.2,19.7,77,5.5,330
04/06/2010,20:00,23.2,20.8,19.3,79,4,330
04/06/2010,23:00,23,20.7,19.4,80,3.5,300
05/06/2010,2:00,22.6,20.5,19.2,81,2,330
05/06/2010,5:00,22.5,20.5,19.3,82,3,330
05/06/2010,8:00,24.2,21.2,19.5,75,2.5,320
05/06/2010,11:00,24.7,21.3,19.5,73,4,290
05/06/2010,14:00,24.7,21.2,19.3,72,5.5,320
05/06/2010,17:00,24.1,20.7,18.7,72,4,330
05/06/2010,20:00,23,20.5,18.9,78,3,330
05/06/2010,23:00,23,20.3,18.7,77,1.5,140
06/06/2010,2:00,21.9,19.4,17.9,78,2,120
06/06/2010,5:00,21,18.8,17.4,80,2,110
06/06/2010,8:00,24.2,21.2,19.5,75,1.5,170
06/06/2010,11:00,24.3,21.8,20.4,79,4,260
06/06/2010,14:00,25,22.7,21.5,81,5,300
06/06/2010,17:00,24.6,22.4,21.3,82,3.5,320
06/06/2010,20:00,23.8,21.9,20.9,84,3,350
06/06/2010,23:00,24.9,18.2,13.4,49,1,110
07/06/2010,2:00,23.1,19.4,17.1,69,2,120
07/06/2010,5:00,22.3,19,17,72,1,120
07/06/2010,8:00,25.3,22.9,21.6,80,4,330
07/06/2010,11:00,25.9,23.5,22.4,81,6,320
07/06/2010,14:00,25.1,22.8,21.6,81,5.5,340
07/06/2010,17:00,24.2,21.4,19.9,77,5.5,340
07/06/2010,20:00,23.7,21,19.6,78,3.5,310
07/06/2010,23:00,22.9,20.6,19.3,80,3,300
08/06/2010,2:00,22.6,20.1,18.6,78,3.5,290
08/06/2010,5:00,22.5,20,18.5,78,3,270
08/06/2010,8:00,23.8,20.7,18.9,74,2.5,280
08/06/2010,11:00,24.6,20.7,18.3,68,4,280
08/06/2010,14:00,24.9,20.8,18.3,67,4.5,290
08/06/2010,17:00,24.6,21,18.7,70,4.5,300
08/06/2010,20:00,23.3,20.5,18.8,76,4.5,280
08/06/2010,23:00,22.8,19.5,17.5,72,3.5,260
09/06/2010,2:00,22.7,19.2,17.2,71,3,230
09/06/2010,5:00,22,18.9,16.9,73,1.5,160
09/06/2010,8:00,23.7,19.9,17.7,69,4,240
09/06/2010,11:00,24.6,20.5,18,67,3.5,260
09/06/2010,14:00,24.9,21,18.6,68,4.5,270
09/06/2010,17:00,24,20.5,18.4,71,4,280
09/06/2010,20:00,23.1,19.9,18,73,3.5,290
09/06/2010,23:00,22.9,19.8,18,74,3,270
10/06/2010,2:00,22.7,19.5,17.6,73,1.5,190
10/06/2010,5:00,21,18.4,16.6,76,2,120
10/06/2010,8:00,23.9,20.1,17.8,69,3,230
10/06/2010,11:00,24,20.6,18.6,72,4.5,260
10/06/2010,14:00,25.6,21.1,18.5,65,4,290
10/06/2010,17:00,25,20.6,17.9,65,3.5,320
10/06/2010,20:00,23.4,19.9,17.8,71,3.5,360
10/06/2010,23:00,22.6,19.4,17.5,73,3.5,50
11/06/2010,2:00,22.2,18.1,15.3,65,2.5,30
11/06/2010,5:00,21.5,17.4,14.6,65,1,10
11/06/2010,8:00,24.3,19.3,16,60,3.5,350
11/06/2010,11:00,26.5,22,19.6,66,6.5,360
11/06/2010,14:00,26.4,23,21.1,73,8.5,360
11/06/2010,17:00,26.2,22.2,20,69,8,360
11/06/2010,20:00,25.8,22.2,20.3,72,5,360
11/06/2010,23:00,24.6,22.7,21.7,84,3.5,320
12/06/2010,2:00,24.1,22.5,21.6,86,3,290
12/06/2010,5:00,23.7,22.4,21.8,89,2.5,260
12/06/2010,8:00,24.3,22.5,21.6,85,3,270
12/06/2010,11:00,26,23.1,21.6,77,4,300
12/06/2010,14:00,25.8,23.2,22.1,80,4.5,320
12/06/2010,17:00,25.5,23.2,22.2,82,4,330
12/06/2010,20:00,24.1,22.5,21.6,86,2,330
12/06/2010,23:00,23.8,22.2,21.3,86,2,260
13/06/2010,2:00,23.6,21.7,20.7,84,2.5,250
13/06/2010,5:00,23.5,21.5,20.4,83,1,230
13/06/2010,8:00,24.3,22,20.8,81,3,250
13/06/2010,11:00,25.4,22.7,21.3,78,3.5,260
13/06/2010,14:00,26.1,23.1,21.5,76,4.5,300
13/06/2010,17:00,25.5,22.7,21.2,77,3.5,330
13/06/2010,20:00,23.9,21.8,20.6,82,1.5,310
13/06/2010,23:00,23.4,21.5,20.5,84,1,330
14/06/2010,2:00,23.2,21.2,20.1,83,2,270
14/06/2010,5:00,22.4,20.6,19.6,84,2,120
14/06/2010,8:00,23.8,21.3,19.9,79,3,250
14/06/2010,11:00,25.4,22.1,20.4,74,4,260
14/06/2010,14:00,25.8,22.4,20.6,73,4.5,300
14/06/2010,17:00,25.6,22.5,20.8,75,4.5,310
14/06/2010,20:00,24.1,21.7,20.4,80,1.5,340
14/06/2010,23:00,23.6,21.5,20.3,82,2.5,330
15/06/2010,2:00,23.1,20.9,19.7,81,2,120
15/06/2010,5:00,21.9,20.1,19.1,84,2,100
15/06/2010,8:00,24.4,21.3,19.7,75,3.5,250
15/06/2010,11:00,25.5,22.4,20.7,75,4,270
15/06/2010,14:00,25.9,22.9,21.3,76,5,290
15/06/2010,17:00,25.9,23,21.5,77,3,320
15/06/2010,20:00,24.4,22.3,21.1,82,2,350
15/06/2010,23:00,24.1,22.1,21,83,1.5,320
16/06/2010,2:00,23.5,21.5,20.4,83,1.5,110
16/06/2010,5:00,22.8,21.3,20.3,86,2,140
16/06/2010,8:00,25.6,22.6,21,76,3,190
16/06/2010,11:00,25.1,23.1,22.2,84,6.5,250
16/06/2010,14:00,26.2,23.8,22.7,81,4,260
16/06/2010,17:00,26.5,23.2,21.5,74,3,250
16/06/2010,20:00,25.4,23.1,21.9,81,1.5,290
16/06/2010,23:00,24.7,23.4,22.8,89,2,210
17/06/2010,2:00,24.4,23.1,22.5,89,1.5,210
17/06/2010,5:00,24.3,22.4,21.4,84,2,170
17/06/2010,8:00,26.9,23.5,21.9,74,3,180
17/06/2010,11:00,26.1,24.2,23.4,85,6.5,240
17/06/2010,14:00,26.8,24.2,23,80,3,250
17/06/2010,17:00,26.9,24.9,24,84,2.5,230
17/06/2010,20:00,25.6,24.3,23.6,89,2.5,250
17/06/2010,23:00,25.3,24.1,23.5,90,2,210
18/06/2010,2:00,25.2,23.9,23.3,89,1.5,160
18/06/2010,5:00,24.4,22.8,22.1,87,2,170
18/06/2010,8:00,26.4,24,22.9,81,5,210
18/06/2010,11:00,27.8,25.2,24,80,5,230
18/06/2010,14:00,27.9,25.6,24.5,82,4.5,240
18/06/2010,17:00,27.3,25.3,24.3,84,3.5,250
18/06/2010,20:00,26.4,24.4,23.5,84,2.5,220
18/06/2010,23:00,26.7,23,21,71,2,190
19/06/2010,2:00,26,22.4,20.5,72,1.5,190
19/06/2010,5:00,23,19.9,18.1,74,2.5,110
19/06/2010,8:00,26.5,23.4,21.7,75,3,210
19/06/2010,11:00,26,23.4,22.1,79,4.5,250
19/06/2010,14:00,26.8,24.4,23.3,81,4,260
19/06/2010,17:00,27,24.4,23.2,80,1.5,300
19/06/2010,20:00,25.5,23.6,22.8,85,2.5,240
19/06/2010,23:00,25.5,23.2,22.2,82,4,230
20/06/2010,2:00,24.6,21.6,20.1,76,2,150
20/06/2010,5:00,23.9,21.2,19.8,78,2.5,140
20/06/2010,8:00,27.3,23.2,21.1,69,3,220
20/06/2010,11:00,27.8,23.8,21.8,70,3,250
20/06/2010,14:00,29.1,24.8,22.8,69,3,330
20/06/2010,17:00,28.4,24.9,23.3,74,4.5,360
20/06/2010,20:00,28.7,19.4,12.8,38,3,30
20/06/2010,23:00,28.3,19.5,13.3,40,0.5,100
21/06/2010,2:00,26.6,23,21.1,72,3,360
21/06/2010,5:00,25.3,23.6,22.8,86,1.5,20
21/06/2010,8:00,27.8,24.5,22.9,75,2.5,350
21/06/2010,11:00,29,24.9,22.9,70,4.5,350
21/06/2010,14:00,29.2,25.7,24.1,74,5.5,360
21/06/2010,17:00,29.2,25.8,24.3,75,4.5,360
21/06/2010,20:00,27.9,25.6,24.5,82,2,360
21/06/2010,23:00,26.1,24.1,23.2,84,0.5,90
22/06/2010,2:00,28.1,17.2,7.7,28,3.5,100
22/06/2010,5:00,28.7,16.6,5.3,23,2.5,110
22/06/2010,8:00,31,22.9,18.3,47,7.5,220
22/06/2010,11:00,28.6,25.4,23.9,76,7.5,210
22/06/2010,14:00,28.4,25.9,24.8,81,6.5,220
22/06/2010,17:00,27,24.8,23.9,83,5.5,250
22/06/2010,20:00,25.8,24.1,23.3,86,5.5,240
22/06/2010,23:00,25.2,23.3,22.5,85,3,230
23/06/2010,2:00,24.7,22.8,22,85,2.5,210
23/06/2010,5:00,24.8,22.4,21.1,80,4.5,240
23/06/2010,8:00,25.6,22.5,20.8,75,4,240
23/06/2010,11:00,26.6,22.9,20.9,71,5,230
23/06/2010,14:00,26.6,23.5,21.8,75,5,260
23/06/2010,17:00,26.4,23.4,21.8,76,3,270
23/06/2010,20:00,25.5,22.9,21.6,79,1,260
23/06/2010,23:00,25.1,22.7,21.4,80,2.5,210
24/06/2010,2:00,24.7,22.4,21.2,81,5,280
24/06/2010,5:00,24.4,21.3,19.7,75,4,270
24/06/2010,8:00,25.1,21.8,20.1,74,5.5,260
24/06/2010,11:00,25.7,21.6,19.3,68,5.5,260
24/06/2010,14:00,26.5,22.1,19.8,67,5,270
24/06/2010,17:00,26.1,21.7,19.2,66,5,280
24/06/2010,20:00,24.8,21.6,19.8,74,4.5,290
24/06/2010,23:00,24.6,21.4,19.6,74,4,280
25/06/2010,2:00,24.4,21.4,19.9,76,4,260
25/06/2010,5:00,24.1,21.3,19.8,77,5,290
25/06/2010,8:00,25.3,21.4,19.2,69,3,270
25/06/2010,11:00,26.2,21.9,19.6,67,3.5,280
25/06/2010,14:00,26.3,22.1,19.9,68,5.5,280
25/06/2010,17:00,25.8,21.9,19.9,70,5.5,290
25/06/2010,20:00,24.9,21.5,19.7,73,3.5,280
25/06/2010,23:00,24.6,21.2,19.2,72,6,260
26/06/2010,2:00,24.5,21.1,19.1,72,7,250
26/06/2010,5:00,24.1,21.1,19.4,75,5.5,280
26/06/2010,8:00,25.1,21,18.8,68,4,280
26/06/2010,11:00,26,22.1,20.1,70,4.5,290
26/06/2010,14:00,26.3,22,19.7,67,4.5,280
26/06/2010,17:00,26,22.4,20.5,72,4.5,300
26/06/2010,20:00,24.8,21.6,19.8,74,3,320
26/06/2010,23:00,24.3,21.2,19.6,75,3.5,310
27/06/2010,2:00,24,20.9,19.1,74,2,300
27/06/2010,5:00,23.3,20.4,18.6,75,1.5,170
27/06/2010,8:00,25.1,21.6,19.7,72,3.5,240
27/06/2010,11:00,26.4,22.4,20.2,69,4,300
27/06/2010,14:00,26.6,22.2,19.9,67,5,310
27/06/2010,17:00,26,22,19.8,69,5,310
27/06/2010,20:00,24.6,20.4,17.8,66,3.5,340
27/06/2010,23:00,24.1,19.7,17.1,65,1,10
28/06/2010,2:00,22.4,18.9,16.6,70,2,110
28/06/2010,5:00,20.8,17.9,16,74,3.5,110
28/06/2010,8:00,25.3,20.9,18.2,65,1.5,300
28/06/2010,11:00,26.3,21.7,19.2,65,3.5,310
28/06/2010,14:00,26.7,22,19.3,64,5,330
28/06/2010,17:00,26.6,21.7,18.9,63,6.5,360
28/06/2010,20:00,25.7,22,20,71,5.5,360
28/06/2010,23:00,25.2,20.9,18.4,66,1.5,80
29/06/2010,2:00,24,20.2,17.9,69,0.5,100
29/06/2010,5:00,23.2,18.8,16,64,1,120
29/06/2010,8:00,27.4,20.5,16.3,51,3,350
29/06/2010,11:00,28.6,23,20,60,4,340
29/06/2010,14:00,29.3,25.1,23.2,70,5.5,350
29/06/2010,17:00,28.2,25,23.5,76,7.5,320
29/06/2010,20:00,26.1,23.4,22.2,79,5,320
29/06/2010,23:00,24.9,22.2,20.8,78,3,310
30/06/2010,2:00,24.5,21.5,20,76,2,280
30/06/2010,5:00,24.4,21.4,19.9,76,2,250
30/06/2010,8:00,25.2,21.7,19.8,72,3,260
30/06/2010,11:00,26.4,21.9,19.5,66,4.5,270
30/06/2010,14:00,26.7,22.3,20,67,5.5,290
30/06/2010,17:00,26.4,22.7,20.7,71,5,300
30/06/2010,20:00,25,21.5,19.6,72,3.5,310
30/06/2010,23:00,25,21.5,19.6,72,3,300
01/07/2010,2:00,24.6,21.3,19.4,73,1.5,300
01/07/2010,5:00,24.1,20.9,18.9,73,1.5,150
01/07/2010,8:00,25.7,21.8,19.8,70,3,280
01/07/2010,11:00,26.4,22.1,19.7,67,4.5,270
01/07/2010,14:00,26.7,22,19.3,64,5,290
01/07/2010,17:00,26.3,21.7,19.2,65,5,310
01/07/2010,20:00,25,21.4,19.4,71,3,320
01/07/2010,23:00,24.7,20.9,18.6,69,3,300
02/07/2010,2:00,24.6,20.8,18.5,69,2.5,290
02/07/2010,5:00,24,20.2,17.9,69,0.5,120
02/07/2010,8:00,25.6,21.5,19.2,68,2,250
02/07/2010,11:00,26.8,21.7,18.9,62,4,280
02/07/2010,14:00,26.9,22.5,20.2,67,5,310
02/07/2010,17:00,26.9,23,20.9,70,5,330
02/07/2010,20:00,25.3,22.2,20.5,75,3.5,350
02/07/2010,23:00,25,22.2,20.7,77,2,320
03/07/2010,2:00,24.7,22,20.6,78,1.5,280
03/07/2010,5:00,23.1,20.8,19.4,80,2,110
03/07/2010,8:00,25.3,22.5,21,77,2,240
03/07/2010,11:00,26.7,23.4,21.7,74,3.5,270
03/07/2010,14:00,27.5,23.6,21.7,71,3.5,300
03/07/2010,17:00,27,23.6,21.9,74,4,330
03/07/2010,20:00,25.8,23.2,22.1,80,3,340
03/07/2010,23:00,25.7,23.6,22.6,83,2,300
04/07/2010,2:00,25.1,23.1,22.2,84,1.5,280
04/07/2010,5:00,24.2,22.3,21.3,84,2.5,170
04/07/2010,8:00,25.8,23.4,22.3,81,2.5,250
04/07/2010,11:00,27,24.1,22.8,78,4.5,270
04/07/2010,14:00,27.6,24.9,23.6,79,4.5,300
04/07/2010,17:00,27.5,25.1,23.9,81,4.5,330
04/07/2010,20:00,26.2,24.5,23.7,86,3.5,340
04/07/2010,23:00,25.7,24.1,23.4,87,1.5,260
05/07/2010,2:00,25.5,23.5,22.6,84,1.5,220
05/07/2010,5:00,24.5,23,22.4,88,2,150
05/07/2010,8:00,26.2,23.8,22.7,81,3,240
05/07/2010,11:00,27,24.4,23.2,80,4.5,260
05/07/2010,14:00,27.8,24.9,23.6,78,4.5,290
05/07/2010,17:00,27.3,24.7,23.5,80,4,320
05/07/2010,20:00,25.9,24,23.2,85,2,330
05/07/2010,23:00,25.3,23.2,22.2,83,1.5,310
06/07/2010,2:00,24.8,22.6,21.5,82,1.5,240
06/07/2010,5:00,24.4,22.5,21.5,84,1.5,150
06/07/2010,8:00,25.7,23,21.6,78,2.5,240
06/07/2010,11:00,27,23.7,22.2,75,3.5,270
06/07/2010,14:00,27.8,23.9,22,71,5,300
06/07/2010,17:00,27.3,23.8,22.2,74,4.5,320
06/07/2010,20:00,25.7,22.9,21.3,77,2.5,350
06/07/2010,23:00,25.3,22.7,21.4,79,2,360
07/07/2010,2:00,24.1,21.7,20.4,80,2.5,120
07/07/2010,5:00,22.1,20,18.7,81,2.5,120
07/07/2010,8:00,25.5,22.8,21.4,78,2.5,260
07/07/2010,11:00,26.6,23.6,22.2,77,3.5,270
07/07/2010,14:00,27.7,24.5,23.1,76,4,300
07/07/2010,17:00,27.1,23.9,22.5,76,4.5,320
07/07/2010,20:00,25.8,23.2,21.9,79,3,330
07/07/2010,23:00,25.6,22.9,21.5,78,1,340
08/07/2010,2:00,25.5,22.8,21.4,78,2.5,280
08/07/2010,5:00,24.1,21.8,20.6,81,1,120
08/07/2010,8:00,26.4,23.3,21.6,75,3,230
08/07/2010,11:00,26.8,23.5,21.8,74,4.5,260
08/07/2010,14:00,27.7,24,22.2,72,5,290
08/07/2010,17:00,27.4,23.9,22.3,74,4,310
08/07/2010,20:00,26.1,23,21.3,75,3,300
08/07/2010,23:00,25.6,22.8,21.3,77,1,240
09/07/2010,2:00,24.9,22.3,21,79,1,240
09/07/2010,5:00,23.7,21.3,20,80,1.5,110
09/07/2010,8:00,26,22.9,21.2,75,2.5,240
09/07/2010,11:00,26.5,23.6,22.3,78,5,260
09/07/2010,14:00,27.8,24.5,22.9,75,5,290
09/07/2010,17:00,27.6,24.9,23.6,79,5,330
09/07/2010,20:00,26.4,24,22.9,81,4,340
09/07/2010,23:00,26.1,23.7,22.6,81,2.5,340
10/07/2010,2:00,26.1,23.8,22.8,82,2,340
10/07/2010,5:00,25.8,23.4,22.3,81,1,320
10/07/2010,8:00,26.6,23.9,22.6,79,2.5,320
10/07/2010,11:00,27.9,24.6,23,75,4.5,320
10/07/2010,14:00,28.1,24.9,23.4,76,5,330
10/07/2010,17:00,26.9,24.2,22.9,79,6.5,330
10/07/2010,20:00,26.3,23.7,22.6,80,5.5,330
10/07/2010,23:00,25.9,23.9,23,84,3.5,320
11/07/2010,2:00,25.6,23.3,22.3,82,3.5,320
11/07/2010,5:00,25.2,22.9,21.7,81,3,330
11/07/2010,8:00,26.8,23.8,22.4,77,3,320
11/07/2010,11:00,27.4,24.2,22.8,76,4.5,310
11/07/2010,14:00,27.6,24.3,22.7,75,5,320
11/07/2010,17:00,26.6,23.7,22.4,78,5.5,350
11/07/2010,20:00,26.1,23.7,22.6,81,4,340
11/07/2010,23:00,26.1,23.7,22.6,81,2.5,330
12/07/2010,2:00,26.1,23.5,22.4,80,2,330
12/07/2010,5:00,25.7,23.6,22.6,83,3,340
12/07/2010,8:00,26.9,24,22.7,78,2.5,300
12/07/2010,11:00,27.7,24.5,23.1,76,5,330
12/07/2010,14:00,28.1,24.9,23.4,76,5.5,330
12/07/2010,17:00,27.2,24.6,23.4,80,4,340
12/07/2010,20:00,26.4,24.4,23.5,84,3,350
12/07/2010,23:00,26.2,24.1,23.1,83,1.5,330
13/07/2010,2:00,25.7,23.6,22.6,83,1.5,290
13/07/2010,5:00,25.3,23.2,22.2,83,1,120
13/07/2010,8:00,26.5,23.8,22.5,79,2.5,250
13/07/2010,11:00,27.4,24.4,23,77,4,270
13/07/2010,14:00,28.1,25.1,23.7,77,4.5,290
13/07/2010,17:00,27.6,24.9,23.6,79,4,320
13/07/2010,20:00,26.4,24.3,23.3,83,2,340
13/07/2010,23:00,26.1,23.8,22.8,82,1,190
14/07/2010,2:00,25.6,23.5,22.5,83,1.5,170
14/07/2010,5:00,24.5,22.8,22,86,3,150
14/07/2010,8:00,26.5,23.8,22.5,79,3.5,210
14/07/2010,11:00,27.3,24.4,23.1,78,5.5,250
14/07/2010,14:00,27.5,24.5,23.1,77,5.5,260
14/07/2010,17:00,27.5,24.9,23.7,80,5,260
14/07/2010,20:00,26.7,24.3,23.2,81,4,240
14/07/2010,23:00,26.6,23.6,22.2,77,3.5,220
15/07/2010,2:00,26.5,23.5,21.9,76,2.5,220
15/07/2010,5:00,26,23.4,22.1,79,2,160
15/07/2010,8:00,27.3,23.6,21.8,72,3,210
15/07/2010,11:00,28.1,24.3,22.6,72,5.5,240
15/07/2010,14:00,28.1,24.8,23.2,75,5.5,250
15/07/2010,17:00,28.1,24.9,23.4,76,4,240
15/07/2010,20:00,27.1,24.5,23.3,80,3,240
15/07/2010,23:00,27,24.3,23,79,2.5,160
16/07/2010,2:00,26.2,23.8,22.7,81,2,150
16/07/2010,5:00,25.3,23.3,22.4,84,2.5,150
16/07/2010,8:00,27.3,24.1,22.7,76,3.5,210
16/07/2010,11:00,27.9,24.7,23.3,76,4.5,250
16/07/2010,14:00,28.9,25.8,24.4,77,4,280
16/07/2010,17:00,28.5,25.9,24.7,80,3.5,330
16/07/2010,20:00,26.9,24.7,23.8,83,3,10
16/07/2010,23:00,26.6,24.2,23.1,81,0.5,340
17/07/2010,2:00,25.9,23.8,22.8,83,1,120
17/07/2010,5:00,24.6,22.7,21.9,85,1.5,120
17/07/2010,8:00,27.6,24.7,23.4,78,2,230
17/07/2010,11:00,28,25.1,23.8,78,4,260
17/07/2010,14:00,28.8,25.6,24.1,76,4,280
17/07/2010,17:00,28.3,25.4,24.1,78,3,310
17/07/2010,20:00,26.7,24.5,23.6,83,1.5,320
17/07/2010,23:00,26.3,24.3,23.4,84,1.5,240
18/07/2010,2:00,25.9,23.9,23,84,2,170
18/07/2010,5:00,25.4,23.4,22.5,84,2,120
18/07/2010,8:00,27.2,24.2,22.8,77,2.5,250
18/07/2010,11:00,28.1,24.8,23.2,75,4,270
18/07/2010,14:00,28.5,24.7,22.9,72,5,300
18/07/2010,17:00,28.5,25.3,23.8,76,3.5,320
18/07/2010,20:00,27,24.3,23,79,2,330
18/07/2010,23:00,26.5,23.8,22.5,79,1.5,280
19/07/2010,2:00,26.2,23.5,22,78,1.5,270
19/07/2010,5:00,25.7,23.3,22,80,1.5,180
19/07/2010,8:00,26.7,23.6,22.1,76,3,220
19/07/2010,11:00,27.9,24.4,22.8,74,4.5,260
19/07/2010,14:00,28.7,25.5,24,76,5,290
19/07/2010,17:00,28.5,25.5,24.1,77,4,320
19/07/2010,20:00,26.9,24.3,23.1,80,2,320
19/07/2010,23:00,26.5,24.2,23.2,82,2.5,290
20/07/2010,2:00,26.3,24,23,82,2,240
20/07/2010,5:00,25.2,23.3,22.5,85,2,150
20/07/2010,8:00,27.2,24.2,22.8,77,3,200
20/07/2010,11:00,28,24.8,23.4,76,5,250
20/07/2010,14:00,28.5,25.5,24.1,77,5,280
20/07/2010,17:00,28.5,25.6,24.3,78,5,320
20/07/2010,20:00,27.2,24.6,23.4,80,2,310
20/07/2010,23:00,26.7,24.1,22.9,80,2,280
21/07/2010,2:00,26.5,23.8,22.5,79,3,270
21/07/2010,5:00,26.2,23.5,22.3,79,5.5,250
21/07/2010,8:00,27.1,23.7,22,74,4,250
21/07/2010,11:00,28.1,24.3,22.6,72,4.5,250
21/07/2010,14:00,28.2,25,23.5,76,5.5,260
21/07/2010,17:00,28.1,25.4,24.1,79,5,260
21/07/2010,20:00,27.2,24.3,23,78,3.5,260
21/07/2010,23:00,27,24.1,22.8,78,4,250
22/07/2010,2:00,26.5,23.8,22.5,79,3,250
22/07/2010,5:00,25.7,23.3,22,80,2,140
22/07/2010,8:00,27.4,24.1,22.6,75,2.5,220
22/07/2010,11:00,28.1,24.8,23.2,75,4.5,260
22/07/2010,14:00,29,24.5,22.5,68,4.5,270
22/07/2010,17:00,28.5,24.7,22.9,72,4.5,310
22/07/2010,20:00,27.2,23.7,21.9,73,1.5,310
22/07/2010,23:00,27.1,23.7,22,74,2.5,230
23/07/2010,2:00,26.6,23.3,21.6,74,1.5,160
23/07/2010,5:00,25.6,22.8,21.3,77,2,150
23/07/2010,8:00,27.4,23.3,21.2,69,2,200
23/07/2010,11:00,27.9,23.3,20.9,66,5.5,250
23/07/2010,14:00,28.3,24.1,22,69,6.5,260
23/07/2010,17:00,28.5,24.4,22.5,70,3.5,270
23/07/2010,20:00,27.3,23.8,22,73,1.5,240
23/07/2010,23:00,27.2,23.4,21.5,71,2.5,170
24/07/2010,2:00,26.9,23.7,22.1,75,4,220
24/07/2010,5:00,26.8,23.4,21.5,73,2,190
24/07/2010,8:00,28,23.7,21.5,68,5,240
24/07/2010,11:00,28.8,24.3,22.3,68,5,240
24/07/2010,14:00,28.9,25.1,23.3,72,5.5,260
24/07/2010,17:00,28.7,24.9,23.1,72,3.5,280
24/07/2010,20:00,27.4,23.9,22.3,74,1,190
24/07/2010,23:00,27.5,23.9,22.2,73,2.5,160
25/07/2010,2:00,26.4,23.1,21.4,74,3,160
25/07/2010,5:00,26,22.4,20.5,72,2.5,160
25/07/2010,8:00,28.9,24.4,22.4,68,4,190
25/07/2010,11:00,29.2,25.4,23.6,72,5.5,240
25/07/2010,14:00,29.2,26.3,24.9,78,5.5,260
25/07/2010,17:00,28.4,25.4,24,77,4.5,250
25/07/2010,20:00,27.6,24.3,22.7,75,3,240
25/07/2010,23:00,27.6,24.3,22.7,75,3,220
26/07/2010,2:00,26.8,23.6,22.2,76,2.5,160
26/07/2010,5:00,26.1,22.4,20.4,71,2,130
26/07/2010,8:00,28.3,23.9,21.8,68,4,210
26/07/2010,11:00,28.8,24.3,22.3,68,4.5,250
26/07/2010,14:00,30,25.3,23.2,67,4,270
26/07/2010,17:00,29.9,25.2,23.1,67,2.5,320
26/07/2010,20:00,28,25.3,24,79,2,360
26/07/2010,23:00,28.2,23.9,21.7,68,1,130
27/07/2010,2:00,27,23.6,21.9,74,1.5,110
27/07/2010,5:00,26.7,24.7,23.8,84,2,330
27/07/2010,8:00,28.9,24.3,22.1,67,0.5,290
27/07/2010,11:00,29.4,25.2,23.3,70,3,310
27/07/2010,14:00,29.4,25.4,23.6,71,5.5,290
27/07/2010,17:00,28.8,24.7,22.8,70,5.5,320
27/07/2010,20:00,27.3,23.6,21.8,72,5,320
27/07/2010,23:00,26.9,23.3,21.4,72,4,310
28/07/2010,2:00,26.7,23.1,21.2,72,5,290
28/07/2010,5:00,26.7,22.7,20.5,69,4,280
